driverId,eventType,longitude,latitude
21,Normal,-94.58,37.03
19,Normal,-95.3,35.64
11,Normal,-89.74,39.1
18,Normal,-92.42,39.76
14,Normal,-94.58,37.03
32,Normal,-90.68,35.12
27,Normal,-93.01,38.97
10,Normal,-92.89,37.51
22,Normal,-90.37,35.21
11,Normal,-89.63,39.84
14,Normal,-94.58,37.03
26,Normal,-92.99,37.34
10,Normal,-92.99,37.34
25,Normal,-89.71,37.47
20,Normal,-88.02,42.04
17,Normal,-93.45,38.99
21,Normal,-94.31,37.31
29,Normal,-94.88,35.47
24,Normal,-88.77,40.76
28,Normal,-92.74,39.76
19,Normal,-94.57,35.37
17,Normal,-93.65,39.0
19,Normal,-94.22,35.5
29,Normal,-94.57,35.37
28,Normal,-92.94,39.77
22,Normal,-90.37,35.21
27,Normal,-94.44,39.1
24,Normal,-88.42,41.11
11,Normal,-88.42,41.11
13,Normal,-89.29,41.85
31,Normal,-94.59,39.1
21,Normal,-94.59,39.1
22,Normal,-91.93,34.81
18,Normal,-94.25,39.73
32,Normal,-91.74,34.89
12,Normal,-90.24,38.0
18,Normal,-94.24,39.63
19,Normal,-92.25,34.92
12,Normal,-90.0,37.72
16,Normal,-91.47,41.74
20,Normal,-89.6,41.76
21,Normal,-94.38,38.99
22,Normal,-92.09,34.8
19,Normal,-92.25,34.75
12,Normal,-89.71,37.47
31,Normal,-94.38,38.67
25,Normal,-89.56,37.2
14,Normal,-94.38,38.67
24,Normal,-89.63,39.84
21,Normal,-94.35,38.33
16,Normal,-91.78,42.23
12,Normal,-89.56,37.2
22,Normal,-92.31,34.78
14,Normal,-94.35,38.33
15,Normal,-92.31,34.78
31,Normal,-94.37,38.0
24,Normal,-90.2,38.65
27,Normal,-93.85,39.01
28,Normal,-94.57,39.15
16,Normal,-91.63,41.72
17,Normal,-93.65,39.0
20,Normal,-90.82,41.66
19,Normal,-92.53,35.15
32,Normal,-91.93,34.81
30,Normal,-90.82,41.66
28,Normal,-94.57,39.15
27,Normal,-93.45,38.99
10,Normal,-95.99,36.17
23,Normal,-91.32,41.71
18,Normal,-94.42,39.27
32,Normal,-91.74,34.89
17,Normal,-93.2,38.98
32,Normal,-91.38,34.83
19,Normal,-93.12,35.31
11,Normal,-89.63,39.84
18,Normal,-94.36,39.37
12,Normal,-90.07,35.68
20,Normal,-93.04,41.71
13,Normal,-93.04,41.71
27,Normal,-92.22,38.96
30,Normal,-92.74,41.75
15,Normal,-90.04,35.19
13,Normal,-93.36,41.69
17,Normal,-92.22,38.96
21,Normal,-94.37,38.0
10,Normal,-95.01,36.73
27,Normal,-92.03,38.97
15,Normal,-90.04,35.19
17,Normal,-92.03,38.97
20,Normal,-93.58,41.62
10,Normal,-94.83,36.84
31,Normal,-94.38,38.67
29,Normal,-95.3,35.64
22,Normal,-90.37,35.21
20,Normal,-93.58,41.62
28,Normal,-93.13,39.78
17,Normal,-91.74,38.94
22,Normal,-90.68,35.12
20,Normal,-93.36,41.69
10,Normal,-94.54,37.02
14,Normal,-94.38,38.99
23,Normal,-90.44,41.54
10,Normal,-94.23,37.09
12,Normal,-89.56,37.2
32,Normal,-91.14,34.96
20,Normal,-93.04,41.71
15,Normal,-90.94,35.03
10,Normal,-93.96,37.08
22,Normal,-91.14,34.96
13,Normal,-92.74,41.75
28,Normal,-92.57,39.77
12,Normal,-89.71,37.47
29,Normal,-95.76,36.08
17,Normal,-91.19,38.83
32,Normal,-91.74,34.89
20,Normal,-92.4,41.78
31,Normal,-94.38,38.67
30,Normal,-93.04,41.71
27,Normal,-91.1,38.83
32,Normal,-91.93,34.81
24,Normal,-89.74,39.1
18,Normal,-92.42,39.76
13,Normal,-92.19,41.74
27,Normal,-90.93,38.82
15,Normal,-91.74,34.89
30,Normal,-92.4,41.78
17,Normal,-90.79,38.83
26,Normal,-92.89,37.51
25,Normal,-90.15,38.62
32,Normal,-92.09,34.8
12,Normal,-90.15,38.62
18,Normal,-92.07,39.71
24,Normal,-89.74,39.1
14,Normal,-94.37,38.0
22,Normal,-92.09,34.8
18,Normal,-91.8,39.67
29,Normal,-96.97,36.24
25,Normal,-90.24,38.0
30,Normal,-91.94,41.71
10,Normal,-92.89,37.51
30,Normal,-91.59,41.7
29,Normal,-97.14,36.41
11,Normal,-89.63,39.84
18,Normal,-91.59,39.68
22,Normal,-92.31,34.78
16,Normal,-91.78,42.23
23,Normal,-91.63,41.72
32,Normal,-92.09,34.8
30,Normal,-91.24,41.67
11,Normal,-89.17,40.38
14,Normal,-94.46,37.16
25,Normal,-89.71,37.47
21,Normal,-94.46,37.16
28,Normal,-91.2,39.75
10,Normal,-92.48,37.8
20,Normal,-90.2,41.59
13,Normal,-90.64,41.56
17,Normal,-90.21,38.65
28,Normal,-90.97,39.72
23,Normal,-91.32,41.71
12,Normal,-89.71,37.47
16,Normal,-91.32,41.71
20,Normal,-89.88,41.77
24,Normal,-88.07,41.48
10,Normal,-92.31,37.81
12,Normal,-89.56,37.2
24,Normal,-87.67,41.87
22,Normal,-91.38,34.83
23,Normal,-90.7,41.62
29,Normal,-97.32,37.15
26,Normal,-91.69,37.99
17,Normal,-90.67,38.82
27,Normal,-90.67,38.82
14,Normal,-94.31,37.31
10,Normal,-91.99,37.94
32,Normal,-90.94,35.03
12,Normal,-90.0,37.72
31,Normal,-94.46,37.16
25,Normal,-90.35,38.43
21,Normal,-94.46,37.16
16,Normal,-91.78,42.23
25,Normal,-90.15,38.62
11,Normal,-88.07,41.48
18,Normal,-90.37,39.71
32,Normal,-92.09,34.8
10,Normal,-90.69,38.5
14,Normal,-94.58,37.03
12,Normal,-90.35,38.43
32,Normal,-91.93,34.81
31,Normal,-94.58,37.03
14,Normal,-94.58,37.03
29,Normal,-95.99,36.17
18,Normal,-90.63,39.7
22,Normal,-91.93,34.81
25,Normal,-90.35,38.43
20,Normal,-90.2,41.59
19,Normal,-95.99,36.17
14,Normal,-94.46,37.16
18,Normal,-90.79,39.69
20,Normal,-90.64,41.56
17,Normal,-94.0,39.03
22,Normal,-91.74,34.89
23,Normal,-91.05,41.72
13,Normal,-90.82,41.66
28,Normal,-90.97,39.72
30,Normal,-90.64,41.56
29,Normal,-95.42,35.87
20,Normal,-90.82,41.66
31,Normal,-94.3,37.66
26,Normal,-91.55,38.04
24,Normal,-89.17,40.38
22,Normal,-91.14,34.96
28,Normal,-91.2,39.75
23,Normal,-90.44,41.54
26,Normal,-91.69,37.99
24,Normal,-89.63,39.84
29,Normal,-95.3,35.64
13,Normal,-91.94,41.71
30,Normal,-91.59,41.7
22,Normal,-90.68,35.12
12,Normal,-90.0,37.72
22,Normal,-90.94,35.03
26,Normal,-91.99,37.94
25,Normal,-89.54,36.84
20,Normal,-91.94,41.71
19,Normal,-95.15,35.51
30,Normal,-91.94,41.71
26,Normal,-92.08,37.81
21,Normal,-94.38,38.99
16,Normal,-89.91,40.86
24,Normal,-90.2,38.65
20,Normal,-92.4,41.78
13,Normal,-92.4,41.78
25,Normal,-89.65,36.37
27,Normal,-94.31,39.04
21,Normal,-94.59,39.1
32,Normal,-90.04,35.19
30,Normal,-92.4,41.78
31,Normal,-94.59,39.1
26,Normal,-92.48,37.8
28,Normal,-92.27,39.76
20,Normal,-92.74,41.75
22,Normal,-90.04,35.19
26,Normal,-92.61,37.7
13,Normal,-93.36,41.69
10,Normal,-92.48,37.8
14,Normal,-94.38,38.99
23,Normal,-90.29,40.96
15,Normal,-90.04,35.19
16,Normal,-89.91,40.86
24,Normal,-92.74,41.75
25,Normal,-89.8,35.94
27,Normal,-92.85,38.93
18,Normal,-93.6,39.77
15,Normal,-91.74,34.89
12,Normal,-90.07,35.68
19,Normal,-92.25,34.92
23,Normal,-91.63,41.72
12,Normal,-89.8,35.94
18,Normal,-93.93,39.76
29,Normal,-92.25,34.75
29,Normal,-92.25,34.75
32,Normal,-92.09,34.8
23,Normal,-91.78,42.23
17,Normal,-92.38,38.98
23,Normal,-91.78,42.23
32,Normal,-92.31,34.78
10,Normal,-93.96,37.08
15,Normal,-92.31,34.78
20,Normal,-92.19,41.74
32,Normal,-92.31,34.78
20,Normal,-91.94,41.71
31,Normal,-89.91,40.86
17,Normal,-92.22,38.96
22,Normal,-92.31,34.78
26,Normal,-94.83,36.84
32,Normal,-92.09,34.8
16,Normal,-91.63,41.72
27,Normal,-92.22,38.96
28,Normal,-94.24,39.63
13,Normal,-90.82,41.66
18,Normal,-94.28,39.53
23,Normal,-91.32,41.71
21,Normal,-89.63,39.84
27,Normal,-92.03,38.97
30,Normal,-91.24,41.67
27,Normal,-91.74,38.94
31,Normal,-90.44,41.54
19,Normal,-92.87,35.25
10,Normal,-95.01,36.73
14,Normal,-90.7,41.62
32,Normal,-91.38,34.83
13,Normal,-89.88,41.77
17,Normal,-91.19,38.83
24,Normal,-89.29,41.85
11,Normal,-91.47,41.74
29,Normal,-93.36,35.4
16,Normal,-91.05,41.72
19,Normal,-93.36,35.4
16,Normal,-90.7,41.62
24,Normal,-88.96,42.25
19,Normal,-95.15,35.51
11,Normal,-89.52,40.7
24,Normal,-88.02,42.04
32,Normal,-89.91,40.86
28,Normal,-94.25,39.73
17,Normal,-90.41,38.75
13,Normal,-88.02,42.04
27,Normal,-90.41,38.75
21,Normal,-89.17,40.38
24,Normal,-88.41,42.11
17,Normal,-90.21,38.65
19,Normal,-95.42,35.87
18,Normal,-93.6,39.77
25,Normal,-89.65,36.37
31,Normal,-91.32,41.71
26,Normal,-95.14,36.66
30,Normal,-88.41,42.11
27,Normal,-90.21,38.65
27,Normal,-90.21,38.65
31,Normal,-91.05,41.72
17,Normal,-90.41,38.75
13,Normal,-88.02,42.04
20,Normal,-87.66,41.89
25,Normal,-90.07,35.68
26,Normal,-95.01,36.73
27,Normal,-90.93,38.82
22,Normal,-94.59,39.1
17,Normal,-91.1,38.83
31,Normal,-89.52,40.7
24,Normal,-90.64,41.56
25,Normal,-89.8,35.94
10,Normal,-93.96,37.08
15,Normal,-90.24,35.35
31,Normal,-89.91,40.86
29,Normal,-97.35,36.4
12,Normal,-90.07,35.68
28,Normal,-92.27,39.76
10,Normal,-93.69,37.16
28,Normal,-92.07,39.71
21,Normal,-88.07,41.48
20,Normal,-89.88,41.77
17,Normal,-91.56,38.93
30,Normal,-89.03,41.92
25,Normal,-89.56,37.2
26,Normal,-93.14,37.26
24,Normal,-91.24,41.67
22,Normal,-94.35,38.33
29,Normal,-97.37,36.79
27,Normal,-91.56,38.93
22,Normal,-94.37,38.0
28,Normal,-90.79,39.69
14,Normal,-91.63,41.72
31,Normal,-91.78,42.23
13,Normal,-92.19,41.74
14,Normal,-91.78,42.23
21,Normal,-89.63,39.84
30,Normal,-91.59,41.7
18,Normal,-90.52,39.71
22,Normal,-94.31,37.31
25,Normal,-93.36,41.69
17,Normal,-93.01,38.97
20,Normal,-92.74,41.75
32,Normal,-90.29,40.96
30,Normal,-92.19,41.74
22,Normal,-94.46,37.16
23,Normal,-90.94,35.03
20,Normal,-92.19,41.74
13,Normal,-92.4,41.78
26,Normal,-91.99,37.94
11,Normal,-89.52,40.7
13,Normal,-92.74,41.75
22,Normal,-94.3,37.66
24,Normal,-93.58,41.62
12,Normal,-89.74,39.1
21,Normal,-90.2,38.65
16,Normal,-90.35,38.43
28,Normal,-90.24,39.72
23,Normal,-91.14,34.96
19,Normal,-97.32,37.15
25,Normal,-92.4,41.78
13,Normal,-93.36,41.69
14,Normal,-91.05,41.72
31,Normal,-91.05,41.72
23,Normal,-91.38,34.83
18,Normal,-89.96,39.74
21,Normal,-89.63,39.84
15,Normal,-90.15,38.62
15,Normal,-90.15,38.62
31,Normal,-90.7,41.62
25,Normal,-92.19,41.74
29,Normal,-97.34,36.63
18,Normal,-89.66,39.78
14,Normal,-90.7,41.62
22,Normal,-94.59,39.1
25,Normal,-91.94,41.71
32,Normal,-91.32,41.71
20,Normal,-93.36,41.69
24,Normal,-92.19,41.74
21,Normal,-88.77,40.76
27,Normal,-94.0,39.03
10,Normal,-91.18,38.22
22,Normal,-94.59,39.1
29,Normal,-97.14,36.41
23,Normal,-92.09,34.8
24,Normal,-91.94,41.71
19,Normal,-97.14,36.41
28,Normal,-89.66,39.78
12,Normal,-87.67,41.87
24,Normal,-91.59,41.7
27,Normal,-94.31,39.04
32,Normal,-91.78,42.23
19,Normal,-96.97,36.24
23,Normal,-92.31,34.78
30,Normal,-93.36,41.69
32,Normal,-91.78,42.23
12,Normal,-88.07,41.48
24,Normal,-91.24,41.67
19,Normal,-96.68,36.2
28,Normal,-89.96,39.74
16,Normal,-89.54,36.84
24,Normal,-90.82,41.66
21,Normal,-87.67,41.87
15,Normal,-89.54,36.84
11,Normal,-91.78,42.23
14,Normal,-89.91,40.86
23,Normal,-91.93,34.81
28,Normal,-90.24,39.72
25,Normal,-89.88,41.77
18,Normal,-90.24,39.72
11,Normal,-91.78,42.23
27,Normal,-94.16,39.04
19,Normal,-96.21,36.19
18,Normal,-90.37,39.71
28,Normal,-90.24,39.72
26,Normal,-90.34,38.58
24,Normal,-89.88,41.77
31,Normal,-90.7,41.62
23,Normal,-91.38,34.83
29,Normal,-95.76,36.08
30,Normal,-91.94,41.71
11,Normal,-91.47,41.74
20,Normal,-90.82,41.66
11,Normal,-91.32,41.71
23,Normal,-91.14,34.96
24,Normal,-89.29,41.85
31,Normal,-91.32,41.71
26,Normal,-90.69,38.5
30,Normal,-91.59,41.7
20,Normal,-90.64,41.56
14,Normal,-91.05,41.72
31,Normal,-90.7,41.62
30,Normal,-88.64,42.21
27,Normal,-92.03,38.97
13,Normal,-87.66,41.89
16,Normal,-90.24,38.0
24,Normal,-88.64,42.21
17,Normal,-91.74,38.94
29,Normal,-92.87,35.25
22,Normal,-94.59,39.1
17,Normal,-91.56,38.93
28,Normal,-92.57,39.77
15,Normal,-90.24,38.0
21,Normal,-87.67,41.87
15,Normal,-90.35,38.43
29,Normal,-92.53,35.15
30,Normal,-88.02,42.04
12,Normal,-88.42,41.11
23,Normal,-92.09,34.8
16,Normal,-90.15,38.62
29,Normal,-92.25,34.92
24,Normal,-89.29,41.85
27,Normal,-91.33,38.87
17,Normal,-91.19,38.83
31,Normal,-89.52,40.7
21,Normal,-88.42,41.11
14,Normal,-91.47,41.74
30,Normal,-90.64,41.56
21,Normal,-89.17,40.38
28,Normal,-94.42,39.27
31,Normal,-91.78,42.23
22,Normal,-94.3,37.66
24,Normal,-92.74,41.75
18,Normal,-94.42,39.27
28,Normal,-94.57,39.15
20,Normal,-91.59,41.7
27,Normal,-90.55,38.81
14,Normal,-91.78,42.23
22,Normal,-94.37,38.0
13,Normal,-91.94,41.71
26,Normal,-95.35,36.47
32,Normal,-89.91,40.86
30,Normal,-91.24,41.67
14,Normal,-91.78,42.23
17,Normal,-90.79,38.83
30,Normal,-91.59,41.7
25,Normal,-93.58,41.62
24,Normal,-93.36,41.69
12,Normal,-87.67,41.87
17,Normal,-90.93,38.82
15,Normal,-90.35,38.43
10,Normal,-95.5,36.37
17,Normal,-92.53,38.98
11,Normal,-91.78,42.23
10,Normal,-95.35,36.47
23,Normal,-91.74,34.89
23,Normal,-91.93,34.81
27,Normal,-92.53,38.98
29,Normal,-97.34,36.63
26,Normal,-94.83,36.84
23,Normal,-91.38,34.83
18,Normal,-92.07,39.71
17,Normal,-92.63,38.95
26,Normal,-94.23,37.09
15,Normal,-90.35,38.43
31,Normal,-91.05,41.72
32,Normal,-91.32,41.71
30,Normal,-92.19,41.74
16,Normal,-90.15,38.62
28,Normal,-92.57,39.77
12,Normal,-88.77,40.76
23,Normal,-91.14,34.96
18,Normal,-91.8,39.67
19,Normal,-97.37,36.79
26,Normal,-93.96,37.08
16,Normal,-90.07,35.1
10,Normal,-94.83,36.84
24,Normal,-88.02,42.04
31,Normal,-90.7,41.62
20,Normal,-88.64,42.21
27,Normal,-94.31,39.04
29,Normal,-97.34,36.63
31,Normal,-90.44,41.54
17,Normal,-94.16,39.04
21,Normal,-91.14,34.96
25,Normal,-88.41,42.11
20,Normal,-88.41,42.11
12,Normal,-89.74,39.1
13,Normal,-87.66,41.89
18,Normal,-89.96,39.74
26,Normal,-91.69,37.99
23,Normal,-92.09,34.8
29,Normal,-97.14,36.41
23,Normal,-91.93,34.81
14,Normal,-90.44,41.54
16,Normal,-90.07,35.68
28,Normal,-90.14,39.76
22,Normal,-94.3,37.66
32,Normal,-91.63,41.72
16,Normal,-89.8,35.94
10,Normal,-92.08,37.81
30,Normal,-88.41,42.11
11,Normal,-90.2,38.65
18,Normal,-90.79,39.69
20,Normal,-90.2,41.59
21,Normal,-91.93,34.81
25,Normal,-92.19,41.74
19,Normal,-95.15,35.51
14,Normal,-91.63,41.72
17,Normal,-91.56,38.93
32,Normal,-89.52,40.7
23,Normal,-90.04,35.19
30,Normal,-89.88,41.77
28,Normal,-90.63,39.7
31,Normal,-90.2,41.59
18,Normal,-91.36,39.76
23,Normal,-90.35,38.43
31,Normal,-89.88,41.77
11,Normal,-89.17,40.38
25,Normal,-92.74,41.75
21,Normal,-92.09,34.8
23,Normal,-90.0,37.72
29,Normal,-94.22,35.5
12,Normal,-90.2,38.65
20,Normal,-91.59,41.7
29,Normal,-93.92,35.53
27,Normal,-90.55,38.81
24,Normal,-93.04,41.71
31,Normal,-88.41,42.11
11,Normal,-88.07,41.48
30,Normal,-92.4,41.78
27,Normal,-90.41,38.75
17,Normal,-90.21,38.65
19,Normal,-92.53,35.15
21,Normal,-90.37,35.21
16,Normal,-90.07,35.1
12,Normal,-94.38,38.67
21,Normal,-90.04,35.19
19,Normal,-92.25,34.75
26,Normal,-92.08,37.81
22,Normal,-90.29,40.96
10,Normal,-91.44,38.09
27,Normal,-90.21,38.65
19,Normal,-92.25,34.75
25,Normal,-91.94,41.71
31,Normal,-87.66,41.89
18,Normal,-93.13,39.78
27,Normal,-90.21,38.65
31,Normal,-87.66,41.89
12,Normal,-94.59,39.1
26,Normal,-92.31,37.81
32,Normal,-89.65,36.37
24,Normal,-90.2,41.59
29,Normal,-93.61,35.51
21,Normal,-91.74,34.89
11,Normal,-89.63,39.84
30,Normal,-88.77,40.76
23,Normal,-89.54,36.84
32,Normal,-89.54,36.84
16,Normal,-89.71,37.47
18,Normal,-94.28,39.53
14,Normal,-91.32,41.71
28,Normal,-94.15,39.77
27,Normal,-91.33,38.87
25,Normal,-89.29,41.85
32,Normal,-89.56,37.2
13,Normal,-88.42,41.11
29,Normal,-94.22,35.5
25,Normal,-89.03,41.92
17,Normal,-92.03,38.97
30,Normal,-88.07,41.48
22,Normal,-91.47,41.74
27,Normal,-91.56,38.93
19,Normal,-94.57,35.37
20,Normal,-91.78,42.23
14,Normal,-91.63,41.72
17,Normal,-92.22,38.96
23,Normal,-90.24,38.0
29,Normal,-95.15,35.51
27,Normal,-91.74,38.94
12,Normal,-94.46,37.16
24,Normal,-88.96,42.25
28,Normal,-94.36,39.37
19,Normal,-94.88,35.47
15,Normal,-90.37,35.21
16,Normal,-90.15,38.62
32,Normal,-90.35,38.43
23,Normal,-90.15,38.62
26,Normal,-94.54,37.02
20,Normal,-91.32,41.71
12,Normal,-94.31,37.31
22,Normal,-91.63,41.72
12,Normal,-94.3,37.66
32,Normal,-90.15,38.62
25,Normal,-88.41,42.11
29,Normal,-95.42,35.87
28,Normal,-94.57,39.15
11,Normal,-88.07,41.48
19,Normal,-95.42,35.87
18,Normal,-94.28,39.53
12,Normal,-94.37,38.0
31,Normal,-93.04,41.71
18,Normal,-92.74,39.76
15,Normal,-91.74,34.89
12,Normal,-94.3,37.66
22,Normal,-90.44,41.54
32,Normal,-90.24,35.35
14,Normal,-90.44,41.54
14,Normal,-90.29,40.96
11,Normal,-88.42,41.11
25,Normal,-90.64,41.56
12,Normal,-94.46,37.16
28,Normal,-93.13,39.78
27,Normal,-94.31,39.04
11,Normal,-88.07,41.48
17,Normal,-94.31,39.04
20,Normal,-91.47,41.74
10,Normal,-95.5,36.37
12,Normal,-94.31,37.31
20,Normal,-91.32,41.71
19,Normal,-97.37,36.91
30,Normal,-87.67,41.87
21,Normal,-91.93,34.81
26,Normal,-95.01,36.73
13,Normal,-89.63,39.84
24,Normal,-90.04,35.19
16,Normal,-89.52,40.7
30,Normal,-92.4,41.78
15,Normal,-89.52,40.7
11,Normal,-93.58,41.62
22,Normal,-90.37,35.21
16,Normal,-89.91,40.86
12,Normal,-90.68,35.12
29,Normal,-97.32,37.15
26,Normal,-91.55,38.04
20,Normal,-92.74,41.75
19,Normal,-97.32,37.27
10,Normal,-91.69,37.99
28,Normal,-90.24,39.72
27,Normal,-93.2,38.98
15,Normal,-90.44,41.54
22,Normal,-91.14,34.96
21,Normal,-90.2,38.65
12,Normal,-91.14,34.96
12,Normal,-91.38,34.83
31,Normal,-89.63,39.84
29,Normal,-97.37,36.91
16,Normal,-90.44,41.54
29,Normal,-97.37,36.79
27,Normal,-93.65,39.0
16,Normal,-90.7,41.62
11,Normal,-92.74,41.75
14,Normal,-90.7,41.62
15,Normal,-91.05,41.72
31,Normal,-89.17,40.38
20,Normal,-93.58,41.62
16,Normal,-91.05,41.72
23,Normal,-90.24,38.0
30,Normal,-93.58,41.62
28,Normal,-89.96,39.74
20,Normal,-93.36,41.69
12,Normal,-92.09,34.8
15,Normal,-91.47,41.74
31,Normal,-88.77,40.76
19,Normal,-97.35,36.4
18,Normal,-89.66,39.78
30,Normal,-93.36,41.69
15,Normal,-91.63,41.72
20,Normal,-93.04,41.71
21,Normal,-88.42,41.11
24,Normal,-92.09,34.8
12,Normal,-92.31,34.78
18,Normal,-89.96,39.74
17,Normal,-94.44,39.1
10,Normal,-90.69,38.5
23,Normal,-89.56,37.2
24,Normal,-92.31,34.78
19,Normal,-96.97,36.24
26,Normal,-90.34,38.58
23,Normal,-89.54,36.84
20,Normal,-92.19,41.74
11,Normal,-90.82,41.66
11,Normal,-91.24,41.67
23,Normal,-89.65,36.37
31,Normal,-88.07,41.48
11,Normal,-90.64,41.56
24,Normal,-91.93,34.81
24,Normal,-92.31,34.78
16,Normal,-91.47,41.74
27,Normal,-94.44,39.1
18,Normal,-90.24,39.72
26,Normal,-90.34,38.58
10,Normal,-90.34,38.58
14,Normal,-89.91,40.86
28,Normal,-90.24,39.72
17,Normal,-94.16,39.04
15,Normal,-91.47,41.74
14,Normal,-90.29,40.96
29,Normal,-95.99,36.17
32,Normal,-91.05,41.72
14,Normal,-94.59,39.1
17,Normal,-91.33,38.87
22,Normal,-92.31,34.78
26,Normal,-91.44,38.09
24,Normal,-88.07,41.48
15,Normal,-92.09,34.8
15,Normal,-92.31,34.78
23,Normal,-91.78,42.23
30,Normal,-90.82,41.66
12,Normal,-90.24,35.35
18,Normal,-90.79,39.69
31,Normal,-94.59,39.1
14,Normal,-94.38,38.67
30,Normal,-90.2,41.59
18,Normal,-90.97,39.72
24,Normal,-88.42,41.11
29,Normal,-96.44,36.23
27,Normal,-91.74,38.94
21,Normal,-94.35,38.33
18,Normal,-91.2,39.75
19,Normal,-96.21,36.19
26,Normal,-91.99,37.94
14,Normal,-94.35,38.33
20,Normal,-89.88,41.77
24,Normal,-89.17,40.38
24,Normal,-88.42,41.11
17,Normal,-93.85,39.01
21,Normal,-94.37,38.0
12,Normal,-90.24,38.0
31,Normal,-94.37,38.0
26,Normal,-93.96,37.08
32,Normal,-90.68,35.12
12,Normal,-90.35,38.43
14,Normal,-94.37,38.0
20,Normal,-88.41,42.11
10,Normal,-94.23,37.09
25,Normal,-90.15,38.62
32,Normal,-90.94,35.03
28,Normal,-93.6,39.77
30,Normal,-88.41,42.11
29,Normal,-93.36,35.4
26,Normal,-94.54,37.02
15,Normal,-91.14,34.96
13,Normal,-88.64,42.21
18,Normal,-93.93,39.76
26,Normal,-94.83,36.84
14,Normal,-94.38,38.99
14,Normal,-94.38,38.67
20,Normal,-88.96,42.25
28,Normal,-94.15,39.77
14,Normal,-94.46,37.16
27,Normal,-93.01,38.97
29,Normal,-93.36,35.4
12,Normal,-90.24,35.35
18,Normal,-94.28,39.53
28,Normal,-94.28,39.53
31,Normal,-94.58,37.03
27,Normal,-92.85,38.93
32,Normal,-90.94,35.03
14,Normal,-94.58,37.03
13,Normal,-92.19,41.74
21,Normal,-94.58,37.03
30,Normal,-92.19,41.74
22,Normal,-90.94,35.03
12,Normal,-90.07,35.1
19,Normal,-93.92,35.53
21,Normal,-94.46,37.16
17,Normal,-92.53,38.98
26,Normal,-95.14,36.66
14,Normal,-94.46,37.16
27,Normal,-92.53,38.98
29,Normal,-94.57,35.37
12,Normal,-90.24,35.35
18,Normal,-94.15,39.77
17,Normal,-90.79,38.83
31,Normal,-94.3,37.66
21,Normal,-94.31,37.31
31,Normal,-94.3,37.66
26,Normal,-91.44,38.09
12,Normal,-89.8,35.94
24,Normal,-88.42,41.11
25,Normal,-90.24,35.35
27,Normal,-90.79,38.83
17,Normal,-90.93,38.82
17,Normal,-91.1,38.83
20,Normal,-88.96,42.25
22,Normal,-90.37,35.21
18,Normal,-90.24,39.72
32,Normal,-90.37,35.21
20,Normal,-88.64,42.21
32,Normal,-90.04,35.19
20,Normal,-88.41,42.11
16,Normal,-90.29,40.96
12,Normal,-90.07,35.68
13,Normal,-88.96,42.25
24,Normal,-88.77,40.76
28,Normal,-90.24,39.72
16,Normal,-89.52,40.7
26,Normal,-91.07,38.31
28,Normal,-90.14,39.76
17,Normal,-91.56,38.93
30,Normal,-88.64,42.21
16,Normal,-89.52,40.7
14,Normal,-94.38,38.99
19,Normal,-97.32,37.48
24,Normal,-89.74,39.1
30,Normal,-88.41,42.11
10,Normal,-91.07,38.31
19,Normal,-97.32,37.27
21,Normal,-94.59,39.1
28,Normal,-89.78,39.77
17,Normal,-92.03,38.97
19,Normal,-97.32,37.15
20,Normal,-87.66,41.89
24,Normal,-90.2,38.65
23,Normal,-90.44,41.54
21,Normal,-94.38,38.99
10,Normal,-90.86,38.46
12,Normal,-89.8,35.94
28,Normal,-89.66,39.78
31,Normal,-94.38,38.99
24,Normal,-89.74,39.1
25,Normal,-89.65,36.37
13,Normal,-88.02,42.04
10,Normal,-90.53,38.51
25,Normal,-89.54,36.84
18,Normal,-89.78,39.77
13,Normal,-88.41,42.11
29,Normal,-97.35,36.4
17,Normal,-92.53,38.98
31,Normal,-94.35,38.33
10,Normal,-90.34,38.58
21,Normal,-94.35,38.33
27,Normal,-92.53,38.98
25,Normal,-89.71,37.47
30,Normal,-88.64,42.21
28,Normal,-89.96,39.74
27,Normal,-92.63,38.95
17,Normal,-92.85,38.93
24,Normal,-89.17,40.38
26,Normal,-90.34,38.58
20,Normal,-88.96,42.25
25,Normal,-90.0,37.72
20,Normal,-89.03,41.92
10,Normal,-90.18,38.64
27,Normal,-92.85,38.93
17,Normal,-93.01,38.97
24,Normal,-88.42,41.11
11,Normal,-88.77,40.76
13,Normal,-89.29,41.85
12,Normal,-90.07,35.68
15,Normal,-90.37,35.21
29,Normal,-93.36,35.4
19,Normal,-93.61,35.51
12,Normal,-90.24,35.35
14,Normal,-94.38,38.67
10,Normal,-92.74,37.6
23,Normal,-90.7,41.62
20,Normal,-93.58,41.62
29,Normal,-93.12,35.31
32,Normal,-91.14,34.96
28,Normal,-92.94,39.77
26,Normal,-93.14,37.26
15,Normal,-90.94,35.03
17,Normal,-93.01,38.97
13,Normal,-93.36,41.69
21,Normal,-94.3,37.66
22,Normal,-91.14,34.96
29,Normal,-92.53,35.15
27,Normal,-93.01,38.97
28,Normal,-93.33,39.77
12,Normal,-90.07,35.1
28,Normal,-93.13,39.78
22,Normal,-91.38,34.83
12,Normal,-90.24,35.35
28,Normal,-94.57,39.15
10,Normal,-95.35,36.47
15,Normal,-91.14,34.96
23,Normal,-90.29,40.96
20,Normal,-89.88,41.77
14,Normal,-91.47,41.74
13,Normal,-89.6,41.76
